73.3156,-13.8676,24.3969
159.1733,8.4461,-22.3931
159.7265,5.4004,-23.6235
159.1659,7.0670,-22.8712
159.5423,7.3831,-22.9567
159.4182,7.2444,-22.9445
158.8062,7.4380,-22.5385
156.7871,5.5148,-22.0712
130.9452,12.3151,8.8734
129.9683,12.4389,9.1867
128.5134,12.1962,9.7957
127.5934,12.3964,9.8940
126.3869,12.6089,10.2370
124.8114,11.9154,11.2162
123.4437,11.7017,11.6990
122.3085,11.1294,11.7978
121.4544,11.1638,11.6629
119.9619,10.8444,11.9252
118.7275,11.2104,11.6355
116.6831,10.9357,12.1406
114.8854,10.8629,12.2334
112.8494,10.8163,12.4224
110.2959,10.6597,12.9878
108.0638,10.4698,13.0946
105.3076,10.2023,13.5407
102.3449,9.8790,14.1863
99.7318,9.7997,14.6828
96.8197,9.5730,15.1525
93.7850,9.6160,15.6051
90.6398,9.7754,16.0902
87.7818,9.5794,16.6641
84.6109,9.7528,17.3694
81.6244,10.0772,17.9648
79.3456,10.1729,18.3297
76.4857,10.0321,18.7650
73.9121,10.1104,19.2017
70.9321,9.8911,19.6592
68.2296,9.7180,19.9808
65.6752,9.2668,20.1230
62.2337,8.3715,21.2978
59.8456,7.9847,21.4553
57.4400,7.2357,21.8609
54.4924,6.7942,22.4109
51.6448,5.5433,23.0319
49.1138,4.9390,23.4135
46.2899,4.0296,24.1039
43.4166,4.6296,24.7972
40.9365,5.1648,25.5913
38.2824,5.2129,26.4948
36.3181,4.8247,26.8380
34.3332,4.3074,27.1099
32.5237,3.7933,27.3138
30.8371,3.5347,27.6264
28.8924,3.5751,28.1306
26.9586,3.6102,28.5481
24.8002,3.6322,29.1271
22.4041,3.7139,29.5676
19.9060,3.4727,30.2394
17.2289,3.2012,31.0771
14.4246,3.1886,32.0441
11.4651,3.1858,33.2719
8.7554,3.2184,34.1734
6.0626,3.2421,35.2041
3.9597,3.4159,35.9142
1.8478,3.5394,36.4403
-0.1077,3.7415,37.3816
-1.8537,3.9303,38.0110
-3.4271,3.9534,38.9263
-4.9521,3.9812,39.7884
-6.5462,4.0717,40.3861
-8.1751,3.9574,40.9580
-9.8056,3.8967,41.3024
-11.1423,3.6397,41.5614
-12.2510,3.4788,42.5416
-13.3229,2.8831,42.9500
-14.1914,2.6696,43.9455
-15.0982,2.5017,44.3192
-15.9690,2.1836,45.0820
-16.7278,2.4452,45.3268
-16.9113,2.6769,46.5241
-17.3943,2.6829,47.1408
-17.9048,2.5521,47.7295
-18.4024,2.3024,48.1617
-18.9111,2.2406,48.4480
-19.1461,2.3654,49.0250
-19.5841,2.2425,49.3766
-20.0804,2.1971,49.6677
-20.3820,2.2107,50.1115
-20.6128,2.1131,50.4356
-20.7820,2.1474,50.8426
-20.7363,2.2563,51.4999
-20.6629,2.3180,52.0710
-20.5956,2.4515,52.6494
-20.9528,2.5104,52.8530
-20.9574,2.5370,53.3020
-20.5403,2.7858,54.0348
-20.5289,2.6591,54.3929
-20.3470,2.7664,54.8902
-20.5079,2.8504,55.0971
-20.1642,2.8924,55.5202
-20.1474,2.9412,55.7191
-19.7872,2.8780,56.1190
-19.4398,2.8710,56.4317
-18.9162,2.8494,56.8709
-18.4661,2.7399,57.2268
-18.1937,2.8206,57.4365
-18.1028,2.8105,57.5693
-17.8921,2.7643,57.8284
-17.4040,2.7431,58.1999
-17.1360,2.7497,58.4403
-17.0194,2.7751,58.6246
-16.6843,2.7851,58.8721
-16.1912,2.7852,59.1284
-16.2864,2.7080,59.1488
-15.4494,2.7587,59.5674
-15.0647,2.7814,59.7550
-15.0264,2.7319,59.8389
-14.7350,2.7109,60.0312
-14.0777,2.8400,60.3532
-13.6489,2.8059,60.5801
-12.9315,2.9473,60.9259
-12.9809,2.8943,60.9459
-12.2082,3.0665,61.3058
-11.6856,3.1644,61.5541
-10.4776,3.2952,62.0816
-9.9039,3.3538,62.3308
-9.1478,3.4394,62.6490
-8.2879,3.5388,62.9988
-7.6418,3.6555,63.2549
-6.5180,3.8242,63.6892
-5.8179,3.9091,63.9498
-4.8187,3.9403,64.3150
-3.9050,4.0984,64.6401
-3.0290,4.1563,64.9478
-2.3919,4.0790,65.1794
-1.7423,4.1873,65.4282
-1.0973,4.0954,65.6708
-0.7568,4.1274,65.9368
0.0515,4.1183,66.1992
0.3240,4.1978,66.2924
0.7876,4.1930,66.4205
1.2148,4.2272,66.5666
1.8772,4.1939,66.7907
2.1560,4.1259,66.8792
2.6475,4.0813,67.0299
-8.4662,4.0313,67.9534
-8.4628,4.0005,67.9792
-8.4513,3.9290,67.9970
-8.4369,3.8269,67.9144
-8.4405,3.8579,68.0165
-8.4255,3.7659,68.0355
-15.8440,4.6396,66.1339
-15.7907,4.5646,66.1210
-16.0295,4.5963,66.2271
-16.3542,4.6719,66.3678
-16.5021,4.6262,66.4468
-16.4420,4.5226,66.4352
-17.1419,4.8298,66.7147
