37.2054,1.0762,39.4791
159.2310,9.7952,-22.1443
159.5601,9.4738,-22.4384
158.8742,9.3892,-22.1076
156.4836,9.3946,-20.9000
48.2319,10.4046,102.4646
130.2727,19.7159,9.6315
128.8364,19.4668,9.8871
126.9385,18.7720,10.5738
125.3758,18.4143,10.9845
123.6778,17.9923,11.3362
122.1121,17.6715,11.5650
120.4818,17.4205,11.5585
118.8868,17.3832,11.3663
117.1666,17.0649,11.4088
115.0237,16.8483,11.6484
112.9861,16.4698,11.8747
110.8240,15.9611,12.0320
108.3275,15.5318,12.4616
105.9222,15.1922,12.7817
103.7398,14.8086,12.9590
101.4408,14.2941,13.3244
98.9607,13.9289,13.6703
96.4729,13.6178,14.2132
93.8110,13.3272,14.7884
91.2955,12.9765,15.1857
88.6093,12.8163,15.6707
86.7066,12.9165,15.9619
84.2975,12.8042,16.4612
82.1574,12.9469,16.7633
79.5291,12.8745,17.1581
76.9213,12.9893,17.5469
74.6482,12.9267,18.0471
71.7246,12.9074,18.5497
68.6581,12.7659,19.0898
65.7675,12.6892,19.6631
62.6476,12.4800,20.3331
59.9994,12.3920,20.8619
57.0415,12.1528,21.4542
53.9557,11.9066,22.1557
50.6900,11.8618,22.8808
47.6878,11.6494,23.6271
44.5175,11.2396,24.4599
41.5343,11.0953,25.1100
38.9650,10.6026,25.5962
35.8086,10.3627,26.2831
32.6456,9.9497,27.1192
29.9709,9.7265,27.8126
26.9364,9.5341,28.4803
24.0879,9.1372,29.2016
21.1955,8.7129,29.8571
18.7507,8.3156,30.5948
16.3881,7.9344,31.2680
13.8133,7.4806,31.9988
11.3658,7.0367,32.5987
9.1295,6.7798,33.2578
7.2963,6.5223,33.8680
5.2474,6.5367,34.7682
3.3328,6.4509,35.5628
1.3966,6.3592,36.2180
0.0793,6.1405,36.8185
-1.5184,6.2240,37.7699
-3.0588,6.2431,38.3453
-4.4812,6.5021,39.1682
-5.9137,6.5170,39.5734
-7.2478,6.6317,40.3986
-8.6602,6.7162,40.9359
-9.8312,6.6915,41.9606
-10.9711,6.5840,42.7015
-11.9469,6.5820,43.3643
-12.9467,6.5246,44.1841
-14.0292,6.5243,44.7527
-14.9314,6.5707,45.7342
-15.5497,6.5080,46.2668
-16.3553,6.4199,46.9658
-16.9022,6.3235,47.6794
-17.5749,6.1272,48.1734
-18.0595,6.0469,48.8750
-18.4439,5.8828,49.4489
-18.6883,5.8476,50.2013
-18.9701,5.6897,50.8181
-19.1016,5.5422,51.4562
-19.3200,5.3815,51.9077
-19.5685,5.3610,52.2199
-19.8289,5.2737,52.6238
-19.9847,5.1239,53.0455
-20.1040,5.0579,53.4640
-20.0399,4.8430,53.9013
-20.1136,4.6006,54.2197
-20.0465,4.5509,54.6088
-19.8388,4.4245,55.0253
-19.8134,4.2394,55.3234
-19.5401,4.1872,55.7344
-19.3971,4.0188,56.0371
-18.9017,3.9526,56.5174
-18.7766,3.9149,56.7970
-18.4429,3.8691,57.1317
-17.8897,3.8024,57.6099
