102.1432,68.9467,145.9090
73.2318,-13.6135,24.6414
73.2298,-13.6169,24.6454
113.7140,72.7272,114.7459
113.7170,72.7134,114.7461
49.7016,12.2864,104.8664
60.8637,26.9483,88.7170
73.2315,-13.5973,24.6500
77.3902,-6.6688,32.0508
130.4908,11.1685,9.0219
124.9472,10.9324,11.0857
130.0778,10.9455,8.5872
129.0679,12.9066,9.5450
127.5981,14.0664,10.4104
120.8416,11.4948,13.0825
125.0936,12.4870,11.2995
77.6538,-7.1649,31.8816
122.6047,10.7973,12.0059
121.2998,10.8071,12.0647
120.2692,11.3986,11.9011
118.7685,11.6441,12.1032
116.8225,11.6599,12.3659
114.8872,12.3049,12.5245
112.6579,13.1159,12.7979
110.1385,13.4386,13.0823
107.7434,13.5687,13.3302
105.1575,13.2508,13.7012
102.3835,12.9032,13.9814
99.7435,12.3003,14.3613
97.1722,11.8989,14.7671
94.4733,11.0708,15.2066
91.6717,10.3634,15.5962
88.8796,9.6799,16.1503
85.6559,8.9254,16.6476
81.9811,7.3242,17.2450
77.3058,6.4513,18.5325
73.7944,5.2570,18.9700
70.3934,4.8606,19.5187
67.2198,4.5188,20.1556
63.7477,3.1576,20.8488
59.9490,2.4940,21.6625
56.4185,1.7995,22.2556
53.3077,1.3060,22.5811
57.6301,1.6564,18.6770
57.1301,2.6337,19.4122
56.2799,2.9271,19.3269
66.1704,-18.1438,18.7278
65.6198,-18.4281,18.3937
51.3419,3.9415,19.9569
44.4393,3.0523,23.4835
42.4256,2.8461,23.8019
39.9986,3.1380,24.9167
38.0838,3.2982,25.8831
40.0001,3.9645,23.4430
36.7738,4.3266,24.5460
58.6111,-20.3272,16.5579
30.0363,4.6125,27.7062
27.6685,4.2083,28.1084
24.6669,4.5191,29.2903
22.2472,4.4292,29.9310
18.7208,4.6911,30.9054
15.7662,4.5791,31.8081
12.8105,4.2827,32.4857
10.6018,3.7400,32.7423
8.2891,3.2568,33.2261
5.4099,2.4835,34.0248
2.9345,1.9230,34.6592
0.8714,1.1110,35.3349
-2.1208,0.5216,36.2542
-4.7684,0.0912,37.0317
-6.9859,-0.2655,37.7569
-9.1294,-0.4584,38.9921
-11.0163,-0.6080,40.3039
-12.7662,-1.0712,41.1133
-14.1754,-0.7737,42.1356
-7.5135,0.5995,42.8808
-16.9064,-0.7936,41.0799
-12.4903,1.6229,43.1605
-10.6225,0.0465,43.8439
-11.8871,0.2869,44.6784
-29.6703,-0.5541,43.0295
-31.4629,-1.0857,42.9040
-18.3749,0.2509,46.2871
-19.0846,0.2986,46.1471
-19.7043,0.4432,46.0904
-20.1727,0.5338,45.4293
-19.8592,1.0894,46.0514
-20.1681,1.4652,46.6602
-20.1680,1.8551,47.5256
-20.4284,2.1051,48.0075
-20.3010,2.3285,48.7684
-20.9042,2.3164,48.8365
-21.3295,2.4913,49.2952
-21.1576,2.7082,50.1970
-21.9259,2.4947,50.4198
-21.7086,2.7179,51.2163
-21.8953,2.5984,51.6074
-21.4727,2.5017,52.4769
-22.5681,2.1215,52.7207
-21.9545,2.4370,52.9780
-21.9357,2.5255,53.3446
-22.1354,2.4716,53.4951
-21.9649,2.1756,53.9170
-23.0167,2.0603,54.5134
-18.9200,2.5728,55.3779
-21.6695,1.9255,55.4398
-20.7782,2.1464,56.0341
-20.6356,2.2288,56.2566
-20.7015,2.0027,56.3841
-18.0423,1.9944,56.9724
-19.3261,2.1914,57.4032
90.9939,34.9612,111.8819
91.5144,34.9224,111.2052
90.9848,34.8021,111.6746
91.7317,35.4711,111.6564
90.9918,36.7836,114.4321
93.0542,35.3142,109.6427
92.7874,34.8939,109.3990
93.0286,34.7445,108.8087
-15.9822,2.7875,59.3532
-15.8046,2.8334,59.4692
-15.4015,2.8995,59.6561
-15.2912,2.9542,59.7571
-15.1315,3.1090,59.8791
-14.1052,3.2487,60.3897
-13.5956,3.3398,60.6651
-13.0193,3.4763,60.9583
-11.6240,3.5874,61.5891
-11.0566,3.6327,61.8509
-10.4271,3.7278,62.1312
-9.1184,3.7097,62.6743
-8.2464,3.5913,63.0170
-7.1972,3.5332,63.4101
-5.9609,3.5599,63.8559
-4.2940,3.5722,64.4745
-8.6189,3.0309,63.1532
-3.1326,3.4802,65.1690
0.0867,3.3812,66.0640
-0.1059,3.2282,66.2888
0.3365,3.4360,66.2674
0.7924,3.5344,66.4070
1.0010,3.5509,66.4699
1.3455,3.5463,66.5793
1.1438,3.5842,66.4758
1.3546,3.5367,66.5443
-11.7116,3.8012,65.0039
-11.6573,3.7168,64.9832
-11.7123,3.7558,65.0142
-11.6579,3.6848,64.9869
-11.8136,3.8014,65.0701
-11.9744,3.9005,65.1571
-12.3074,4.1454,65.3354
-12.5935,4.3263,65.4926
-2.2299,4.8276,65.3927
-2.0068,4.9286,65.4854
-1.8429,5.0040,65.5540
-13.3134,4.7122,65.9067
-13.8619,4.9474,66.2294
-14.3325,5.1849,66.4976
-14.8300,5.4039,66.7847
-14.2595,5.0119,66.4747
-14.8610,5.2055,66.8464
0.6200,5.7727,66.5412
1.5879,6.1308,66.9323
-16.8654,5.7865,68.1236
-17.7156,5.7086,68.7861
-18.1513,6.0756,68.9884
-18.7061,6.2647,69.3469
-19.4615,6.8248,69.7367
-16.5308,5.5206,67.9448
2.7682,6.1855,67.3653
5.4545,8.2225,68.5648
5.6539,8.3478,68.6509
5.9114,8.3425,68.7429
5.6432,8.0030,68.6083
113.6723,72.7415,114.7844
113.6641,72.7412,114.7732
113.6784,72.7591,114.7882
97.5138,35.5779,102.3608
97.7543,36.2774,103.0870
97.8872,36.8312,103.7738
98.1097,37.5869,104.7169
98.4352,39.3450,107.0124
98.2690,39.6040,107.7505
68.9461,-45.2937,21.2399
68.9278,-45.3047,21.2279
99.8482,46.6840,116.4160
101.3259,55.4685,127.5347
100.9005,52.3841,123.5460
102.8256,57.4565,128.3407
101.8863,61.5947,135.9039
