101.4390,63.1191,136.3070
3.2840,8.9065,146.2816
3.1301,9.4212,147.9619
-1.9891,14.0187,156.8017
-1.7406,13.9918,157.3176
48.3303,12.2355,104.0800
128.4760,10.5699,9.8356
126.5444,10.7689,10.3742
124.6578,9.7155,10.6806
122.2529,9.7273,11.1519
120.0787,9.0138,10.9510
117.8246,9.1571,10.9673
115.3735,8.8703,11.3118
111.1761,7.8920,12.6444
111.9166,11.3068,11.8427
105.6816,6.8042,13.4249
103.5338,6.2009,13.5756
100.9027,5.5196,13.8016
97.8754,5.4948,14.8453
94.3783,4.8990,15.5922
91.6338,4.1272,16.0239
88.9385,3.7092,16.5105
86.5402,3.5541,18.3447
84.3149,2.5452,16.7252
83.4605,1.8026,16.3961
81.7825,2.5714,16.4228
81.2718,2.0689,16.5585
81.2034,2.2440,16.4803
109.2162,8.8447,3.9183
87.7267,2.8662,13.2995
84.9379,3.8866,15.5641
83.1678,3.6044,15.3569
84.1285,3.8268,13.8387
79.1915,3.9946,14.6727
72.2038,3.3305,17.5042
70.6669,4.7048,19.3343
67.4519,4.3274,20.0795
63.2808,3.7693,21.0564
58.1518,3.0249,22.1806
54.8530,2.6598,22.7867
50.5094,1.9560,23.1972
47.1556,1.2090,23.2823
38.8012,1.6032,26.8777
34.7231,1.6620,26.9569
30.6170,1.2876,27.8475
26.9483,1.2724,28.3972
20.8019,1.0182,27.8737
17.5483,0.8818,29.2655
14.7910,0.8589,30.2382
11.9828,0.4170,31.4283
9.2524,0.4201,32.9372
6.3245,0.1022,33.8001
3.9933,-0.1974,34.2196
1.4288,-0.7609,34.7113
-0.4397,-1.3282,34.8211
-1.4076,-1.6346,35.6143
-2.9900,-1.9781,35.9149
-4.1413,-2.2470,35.6458
-3.5622,-3.7517,25.6995
-3.4991,-5.0128,18.3995
-4.4516,-4.6227,21.0158
-2.4826,-2.0614,18.2282
-3.8631,-1.7989,19.0534
-3.3269,-1.1618,20.5368
-5.3055,-3.1923,24.9288
-6.3194,-1.3715,34.7666
-2.4361,1.1902,24.6041
-0.6482,0.5297,27.7800
-7.5015,-0.1530,38.9103
-10.2106,-0.0629,39.5362
-11.9378,-0.1397,40.8495
-13.7533,-0.5506,40.9748
-14.8592,-0.0612,43.2948
-16.0780,0.1164,44.6313
-16.8633,0.9273,46.7817
-18.8381,0.6563,46.5312
-19.5947,0.9240,46.9032
-20.4782,1.0678,47.6823
-20.8730,0.6769,48.6140
-23.3788,0.7833,49.6016
-23.4990,0.8404,50.1393
-23.0080,0.9614,51.2730
-22.5685,1.1555,52.1589
-21.6871,1.1878,53.4323
-20.9220,1.1934,54.3251
-20.4952,1.2440,55.0282
-20.3369,1.2499,55.5388
-19.7476,1.2475,56.0736
-19.6676,1.2641,56.4124
-19.8776,1.2006,56.4502
-20.1791,1.0531,56.4843
