-2.6363,-0.2750,4.4317
-0.1359,-0.5775,-4.9244
-0.1366,-0.5782,-4.9329
-0.1348,-0.5798,-4.9279
-0.1343,-0.5797,-4.9223
-0.1354,-0.5801,-4.9235
-0.1380,-0.5765,-4.9225
-0.1385,-0.5750,-4.9248
-0.1344,-0.5730,-4.9194
-0.1333,-0.5734,-4.9135
-2.0918,0.9350,14.1240
-2.0846,0.9377,14.1105
-1.1879,-0.4118,0.5987
-1.1897,-0.4108,0.5962
-1.1925,-0.4113,0.5939
-1.1985,-0.4153,0.5910
-1.2006,-0.4152,0.5901
-1.2013,-0.4148,0.5896
-1.1991,-0.4146,0.5918
-1.2001,-0.4130,0.5923
-1.1997,-0.4133,0.5925
2.9041,0.3008,3.2911
2.9043,0.2998,3.2911
2.9052,0.2976,3.2908
2.9069,0.2957,3.2911
2.9053,0.2956,3.2899
2.9063,0.2939,3.2902
2.9137,0.2171,3.2808
2.9125,0.2178,3.2802
2.9108,0.2274,3.2808
2.9112,0.2274,3.2811
2.9112,0.2130,3.2790
2.9095,0.2069,3.2773
2.8951,0.2034,3.2674
2.8886,0.2006,3.2627
2.8891,0.1946,3.2623
3.9244,0.2981,2.8243
3.9059,0.2948,2.8592
3.9018,0.2967,2.8664
3.9012,0.2971,2.8669
3.9033,0.3321,2.8634
3.9048,0.3294,2.8626
3.9045,0.2929,2.8615
2.8911,0.1938,3.2635
2.8911,0.1979,3.2639
2.8890,0.1933,3.2618
3.9219,0.2952,2.8275
3.9295,0.3011,2.8144
3.9333,0.3135,2.8075
3.9389,0.3205,2.7945
3.9494,0.3147,2.7738
3.9532,0.3129,2.7653
3.9500,0.3242,2.7709
3.9443,0.3314,2.7671
3.9445,0.3359,2.7591
3.9396,0.3474,2.7541
3.9393,0.3539,2.7452
3.9355,0.3592,2.7416
3.9376,0.3596,2.7251
3.9403,0.3608,2.7056
3.9407,0.3576,2.6985
3.9425,0.3515,2.6823
3.9449,0.3485,2.6719
3.9525,0.3390,2.6489
3.9581,0.3381,2.6349
3.9652,0.3468,2.6215
2.7354,0.2079,3.1610
3.9868,0.3407,2.5831
4.0308,0.3379,2.4928
4.0370,0.3321,2.4804
4.0440,0.3386,2.4630
4.0608,0.3408,2.4237
4.0625,0.3401,2.4129
4.0701,0.3377,2.3960
4.0889,0.3346,2.3542
4.0974,0.3441,2.3353
4.1145,0.3368,2.2996
4.1166,0.3299,2.2829
4.1166,0.3345,2.2754
4.1065,0.3253,2.2829
4.0897,0.3193,2.3006
4.0760,0.3209,2.3095
4.0587,0.3259,2.3173
3.9861,0.3266,2.4601
3.9728,0.3353,2.4592
3.9998,0.3179,2.3560
3.9592,0.3362,2.4178
3.9619,0.3243,2.3711
3.9440,0.3238,2.3770
3.9266,0.3217,2.3832
3.9093,0.3181,2.3875
3.8811,0.3139,2.4016
3.8541,0.3146,2.4119
3.8353,0.3170,2.4078
3.8262,0.3359,2.3983
3.8123,0.3496,2.3814
3.7990,0.3449,2.3684
3.7856,0.3458,2.3532
3.7754,0.3490,2.3374
3.7654,0.3533,2.2947
3.7365,0.3496,2.2910
3.7180,0.3549,2.2556
3.7027,0.3426,2.2485
3.7113,0.3303,2.1894
3.7161,0.3057,2.1314
3.7402,0.2990,2.0838
3.8407,0.3247,1.9898
3.8406,0.3064,1.9408
3.8461,0.3123,1.8882
3.8525,0.3062,1.8404
3.8018,0.3040,1.8125
3.8193,0.3114,1.7426
3.7907,0.3057,1.7436
3.8015,0.2904,1.6594
3.8039,0.2946,1.6061
3.8150,0.2991,1.5510
3.8157,0.2907,1.5483
3.7822,0.3054,1.5165
3.7624,0.2998,1.4833
3.7364,0.2819,1.4607
3.6895,0.2672,1.5207
3.6200,0.2758,1.6225
3.5729,0.2751,1.6917
3.5026,0.2588,1.7346
3.4551,0.2569,1.7848
3.4026,0.2312,1.7628
3.3469,0.2291,1.8009
3.3044,0.2514,1.9327
3.2370,0.2379,1.8900
3.1572,0.2281,1.9333
3.1027,0.2152,1.9510
3.0416,0.2352,1.9632
2.9870,0.2607,1.9374
2.9438,0.2788,1.9302
2.8759,0.2900,1.9352
2.8303,0.2856,1.8938
2.7561,0.2822,1.9104
2.6793,0.2659,1.8932
2.6282,0.2517,1.8647
2.5152,0.2514,1.8374
2.4340,0.2083,1.7959
2.3670,0.1970,1.7304
2.5657,0.1889,1.4529
2.4557,0.1257,1.3690
2.4064,0.1370,1.2512
2.1965,0.1326,1.2884
2.1444,0.1140,1.2016
2.1087,0.1103,1.1658
2.0411,0.1072,1.0646
1.9466,0.1054,0.9833
1.8744,0.1327,0.9314
1.8009,0.1469,0.8496
1.7203,0.1531,0.7654
1.6353,0.1252,0.7786
1.4964,0.1526,0.8063
1.3582,0.1721,0.7190
1.2210,0.1502,0.7617
1.1326,0.1930,0.6572
1.3903,0.1044,1.2180
1.3179,0.0896,1.3268
1.2382,0.0769,1.3865
1.1675,0.0689,1.4543
1.1111,0.0633,1.4952
0.8519,0.0300,1.4204
0.9303,0.0606,1.5632
0.7986,0.0323,1.6422
0.6248,-0.0238,1.5915
0.5633,-0.0026,1.6742
0.4804,0.0253,1.7066
0.3262,0.0486,1.7536
0.1986,0.0559,1.7585
0.0788,0.0746,1.8228
-0.0704,0.0699,1.7786
-0.2060,0.0588,1.7617
-0.3232,0.0589,1.7888
-0.4710,0.0231,1.7854
-0.6613,-0.0523,1.7383
-0.8579,-0.1034,1.7137
-0.9754,-0.1053,1.7574
-1.0946,-0.1664,1.5341
-1.2537,-0.2080,1.4700
-1.4544,-0.2394,1.3662
-1.7382,-0.2886,1.3321
-1.8787,-0.2950,1.2736
-2.0391,-0.2853,1.2729
-2.1207,-0.2871,1.3255
-2.2771,-0.2685,1.3002
-2.4587,-0.2859,1.2513
-2.6200,-0.2844,1.2323
-2.7124,-0.2766,1.2523
-2.8601,-0.2244,1.2814
-2.9626,-0.2136,1.3640
-2.9496,-0.2726,1.4431
-3.1522,-0.1846,1.5180
-3.3454,-0.2036,1.4553
-3.3875,-0.2253,1.4901
-3.2963,-0.2396,1.7074
-3.1066,-0.2288,1.8110
-2.7344,-0.2267,1.9430
-2.7724,-0.2474,1.9859
-3.0645,-0.2617,2.0254
-3.0731,-0.2698,2.0642
-3.0587,-0.3261,2.1876
-3.0165,-0.3548,2.3421
-3.0007,-0.3208,2.3622
-2.9760,-0.3126,2.3976
-3.0199,-0.2903,2.4641
-3.1072,-0.2545,2.5030
-3.1245,-0.2412,2.5614
-3.1705,-0.2186,2.5777
-3.2230,-0.2494,2.6164
-3.3159,-0.2418,2.6103
-3.4586,-0.2611,2.6196
-3.5526,-0.2842,2.6764
-3.6216,-0.3037,2.6905
-3.7233,-0.3489,2.6984
-3.8055,-0.3748,2.6896
-3.9308,-0.4031,2.6577
-4.0216,-0.4114,2.6356
-4.1250,-0.4322,2.6209
-4.2166,-0.4498,2.6326
-4.3126,-0.4649,2.6285
-4.4382,-0.4725,2.6005
-4.4491,-0.4636,2.6614
-4.4720,-0.4631,2.6882
-4.5297,-0.4486,2.7336
-4.5358,-0.4073,2.7875
-4.5816,-0.4477,2.8048
-4.5374,-0.4561,2.8689
-4.4969,-0.4530,2.9227
-4.4797,-0.4479,2.9806
-4.4342,-0.4553,3.0147
-4.1867,-0.3506,3.1753
-4.1997,-0.3498,3.1684
-4.2160,-0.3456,3.1588
-4.2255,-0.3396,3.1683
-4.0093,-0.3763,3.3545
-4.1770,-0.4241,3.2751
-4.1497,-0.4001,3.2581
-4.1793,-0.3948,3.2562
-4.2482,-0.4090,3.2710
-4.1327,-0.3752,3.3273
-4.2024,-0.3950,3.3429
-4.1630,-0.3744,3.3687
-4.1304,-0.3685,3.3974
-4.1545,-0.3223,3.4272
-4.1147,-0.3188,3.4702
-4.1496,-0.3117,3.4634
-4.1759,-0.3095,3.5202
-4.0376,-0.3045,3.5650
-4.0827,-0.3259,3.5740
-4.1242,-0.3329,3.5813
-4.2623,-0.4052,3.5829
-4.2762,-0.4128,3.5848
-4.2675,-0.4159,3.5905
-4.2648,-0.3977,3.5981
-4.3093,-0.4017,3.5969
-4.3239,-0.4050,3.6101
-4.2628,-0.4028,3.6323
-4.2733,-0.3963,3.6498
-4.2490,-0.3858,3.6654
-4.2615,-0.3798,3.6799
-4.2725,-0.3806,3.7029
-4.2745,-0.3820,3.7097
-4.2489,-0.3605,3.7460
-4.2738,-0.3679,3.7445
-4.2313,-0.3583,3.7733
-4.2234,-0.3184,3.7886
-4.1154,-0.3042,3.8315
-4.0144,-0.3326,3.8843
-3.9883,-0.3477,3.9008
-4.0961,-0.3198,3.8469
-4.1072,-0.3243,3.8455
-3.8761,-0.3437,3.9662
-3.8997,-0.3374,3.9600
-3.9126,-0.3368,3.9579
-3.9417,-0.3427,3.9447
-3.9690,-0.3599,3.9400
-3.9580,-0.3553,3.9491
-3.9464,-0.3408,3.9568
-3.9457,-0.3315,3.9639
-3.9571,-0.3257,3.9646
-3.9272,-0.3123,3.9912
-3.8925,-0.3096,4.0104
-3.8650,-0.2963,4.0317
-3.8755,-0.2944,4.0453
-3.9451,-0.3284,4.0560
-3.8470,-0.2799,4.0622
-3.8337,-0.2880,4.0727
-3.8301,-0.2926,4.0793
-3.8327,-0.3026,4.0857
-3.8312,-0.3054,4.0937
-3.8124,-0.3116,4.1048
-3.8013,-0.3133,4.1130
-3.8006,-0.3189,4.1163
-3.8166,-0.3284,4.1326
-3.7802,-0.3181,4.1341
-3.8089,-0.3285,4.1372
-3.8118,-0.3307,4.1391
-3.8120,-0.3298,4.1412
-3.8096,-0.3263,4.1495
-3.8062,-0.3219,4.1584
-3.7852,-0.3139,4.1691
-3.7690,-0.3087,4.1787
-3.7657,-0.3087,4.1891
-3.7458,-0.2981,4.2009
-3.6435,-0.2867,4.2438
-3.6359,-0.2915,4.2492
-3.6193,-0.2949,4.2570
-3.6382,-0.3059,4.2498
-3.6096,-0.2973,4.2641
-3.6069,-0.2977,4.2669
-3.6238,-0.3063,4.2649
-3.6297,-0.3105,4.2631
-3.6273,-0.3119,4.2672
-3.6224,-0.3163,4.2707
-3.6176,-0.3213,4.2715
-3.5929,-0.3135,4.2834
-3.5760,-0.3072,4.2936
-3.5671,-0.3039,4.3001
-3.5350,-0.2948,4.3181
-3.5269,-0.2904,4.3236
-3.5546,-0.2910,4.3338
