0.0910
0.0875
0.0844
0.0919
0.0837
0.0906
0.0966
0.0899
0.0967
0.1012
0.1039
0.1088
0.1093
0.1137
0.1170
0.1244
0.1408
0.1439
0.1464
0.1363
0.1469
0.1355
0.1324
0.1366
0.1381
0.1364
0.1446
0.1504
0.1661
0.1653
0.1891
0.1895
0.1906
0.1699
0.1929
0.1697
0.1739
0.1845
0.1702
0.1923
0.1834
0.1930
0.1961
0.1911
0.2044
0.2228
0.2207
0.2207
0.2245
0.2176
0.2392
0.2274
0.2661
0.2418
0.2475
0.2449
0.2410
0.2419
0.2426
0.2666
0.2565
0.2778
0.2871
0.3044
0.3170
0.3101
0.3420
0.3296
0.3374
0.3325
0.3247
0.3120
0.2912
0.2837
0.2852
0.2630
0.2442
0.2313
0.2025
0.2187
0.1842
0.3065
0.2863
0.2259
0.2017
0.1941
0.2009
0.1895
0.1662
0.1947
0.1713
0.1620
0.1523
0.1587
0.1666
0.1625
0.1774
0.1934
0.2066
0.2123
