scorer,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000
bodyparts,r_eye,r_eye,r_eye,r_shoulder,r_shoulder,r_shoulder,r_front_knee,r_front_knee,r_front_knee,r_front_ankle,r_front_ankle,r_front_ankle,r_front_paw,r_front_paw,r_front_paw,spine,spine,spine,r_hip,r_hip,r_hip,r_back_knee,r_back_knee,r_back_knee,r_back_ankle,r_back_ankle,r_back_ankle,r_back_paw,r_back_paw,r_back_paw,tail1,tail1,tail1,tail2,tail2,tail2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,253.2368051,560.3189139,0.00258338,248.5192332,561.7989783,0.005490514,1581.66032,1060.390917,0.012065466,944.0366626,637.6073717,0.005763182,248.0425854,567.1636744,0.004134162,249.205543,554.7868234,0.001890713,1812.473102,606.4340105,0.0178375,245.0671396,565.7475109,0.007833276,938.9248403,634.5495393,0.006758404,938.9193273,637.8400338,0.007587122,243.8219843,561.8788061,0.006636204,930.2904705,635.5449968,0.004970951
1,253.137603,560.4564774,0.002445882,248.4025254,561.8926651,0.005045821,1581.657515,1060.481504,0.012233777,944.0808716,637.6238515,0.005927812,247.9372106,567.2674718,0.003847705,249.2710106,554.862422,0.00160734,1812.467704,606.4087956,0.015161947,245.0739954,565.7964664,0.008110258,938.915894,634.5974106,0.007120529,938.9473152,637.8502884,0.008209375,243.8398619,561.9491189,0.006462241,930.3271717,635.5818969,0.005184787
2,253.0809649,560.5343125,0.002541007,247.0247772,561.3203931,0.005310404,1581.738358,1060.501168,0.012045077,944.0783858,637.6513773,0.005889276,247.805829,567.3427057,0.003911577,249.4130268,554.8996826,0.001808416,1812.419012,606.4439387,0.014473187,245.2037224,565.8697734,0.008471958,938.9486841,634.620826,0.007526703,939.0219202,637.9075996,0.008738847,243.8453336,561.9596455,0.006827375,930.3539536,635.6487485,0.005232044
3,253.0356048,560.617537,0.002708731,246.9823008,561.3178775,0.005502969,1581.864149,1060.356909,0.012424997,1589.876575,1065.089931,0.006018745,247.7995024,567.413774,0.004353612,249.3757339,555.0158883,0.00186602,1812.454926,606.4707525,0.012959379,245.2084018,565.869101,0.008903714,938.9825221,634.6496487,0.00707524,938.9832367,637.7652237,0.007784535,243.8278145,561.8953686,0.007152203,930.3451103,635.7214848,0.005268801
4,253.0724941,560.6665344,0.002776169,248.460495,561.9901955,0.005986651,1581.999102,1060.464746,0.011985484,1423.528966,693.15308,0.007357025,247.8135734,567.3784461,0.0048252,1428.877189,688.6136398,0.005117483,1812.472873,606.4970636,0.013232021,245.2339511,565.8625488,0.010038537,938.9603254,634.7348562,0.006498424,939.0990721,637.6709367,0.007116963,243.8341708,561.8545039,0.007852377,1409.186736,692.4652694,0.01337822
5,7.522891283,431.1808462,0.004152804,248.44666,561.9421511,0.006332345,1.998600721,490.9439654,0.014410855,2.437368751,496.0538268,0.007324851,3.435084879,508.9531579,0.030515382,1439.564601,683.4324722,0.002277769,1812.620526,606.2553,0.009713099,244.9975431,565.670485,0.011073105,-0.006464005,493.7446311,0.006672122,4.885721624,505.6503496,0.020068746,4.112994842,493.1798923,0.022569519,4.940118372,495.2598035,0.017932193
6,23.145648,429.915977,0.62315619,2.964400172,442.8329231,0.025008667,5.198678017,488.980124,0.023587644,5.622782946,505.8700759,0.035632178,4.126420096,507.7077018,0.055950899,1.155526638,427.266142,0.072205767,1812.466262,606.3508122,0.007471223,245.0113429,565.5726905,0.010707271,1451.869043,688.3624625,0.007379843,5.524768591,505.8416171,0.006422876,9.523376942,492.7867825,0.016658641,1442.926651,693.0173687,0.014173685
7,32.51685429,429.9121604,0.894180894,1.711170673,444.5896019,0.13904804,2.220756888,484.6976379,0.15675126,6.156786442,501.6203227,0.633870542,11.48956066,507.6663578,0.613580167,2.465132117,428.1269217,0.011205914,940.800801,633.7587626,0.005966499,3.356181026,499.0036053,0.022606621,939.6590746,635.4474191,0.00697787,3.724305362,512.8457637,0.047586173,243.8375425,562.0352328,0.005254326,930.5849955,636.3371143,0.007606708
