scorer,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000
bodyparts,r_eye,r_eye,r_eye,l_eye,l_eye,l_eye,r_shoulder,r_shoulder,r_shoulder,r_front_knee,r_front_knee,r_front_knee,r_front_ankle,r_front_ankle,r_front_ankle,r_front_paw,r_front_paw,r_front_paw,spine,spine,spine,r_hip,r_hip,r_hip,r_back_knee,r_back_knee,r_back_knee,r_back_ankle,r_back_ankle,r_back_ankle,r_back_paw,r_back_paw,r_back_paw,tail1,tail1,tail1,tail2,tail2,tail2,l_shoulder,l_shoulder,l_shoulder,l_front_knee,l_front_knee,l_front_knee,l_front_ankle,l_front_ankle,l_front_ankle,l_front_paw,l_front_paw,l_front_paw,l_hip,l_hip,l_hip,l_back_knee,l_back_knee,l_back_knee,l_back_ankle,l_back_ankle,l_back_ankle,l_back_paw,l_back_paw,l_back_paw
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1692.761227786541,991.0994002819061,0.001615209155716002,1695.5334763526917,991.1843905448914,5.166733535588719e-05,1664.6939425468445,999.4871211051941,0.004568392410874367,1661.1481425762177,1007.3703479766846,0.00011392200394766405,1649.3183765411377,999.1431856155396,0.0005040845717303455,1669.5677118301392,994.6565674543381,0.0006733826594427228,1650.2823637723923,991.4615819454193,0.0023646196350455284,1690.6068768501282,987.8525737076998,6.878582644276321e-05,1695.5889604091644,989.1296638250351,1.9496597815304995e-05,1689.4699034690857,987.6863079667091,0.0001717997365631163,1662.8134350776672,990.7969968318939,5.74331970710773e-05,1662.3554508686066,990.3445615768433,0.0015461670700460672,1683.9897751901299,988.0313756912947,0.006518462207168341,1634.715256690979,990.6900534629822,1.611090192454867e-05,1688.4323251247406,982.9387884140015,5.5776949011487886e-05,1684.8709650039673,985.212610244751,0.0004487183759920299,1686.8473162651062,986.7408720254898,0.0005115576786920428,1674.1922228336334,990.0741384029388,0.0007349615334533155,1657.4226667881012,1009.3529529571533,0.00015993296983651817,1684.6886711120605,987.7079418301582,0.0014652160461992025,1674.77762901783,1005.0206769704819,0.0005318330368027091
1,1692.8942319750786,991.0672771930695,0.0020012245513498783,1695.5151641368866,991.1805608272552,6.543243216583505e-05,1664.6317842006683,999.391473531723,0.004777033347636461,1661.109025478363,1007.3384177684784,0.00012397389218676835,1649.5296812057495,999.0153210163116,0.0005244308849796653,1669.564571738243,994.7617419958115,0.000704580161254853,1650.2813631296158,991.6564967632294,0.0024495976977050304,1690.5843096971512,987.9109185785055,8.382103987969458e-05,1695.4941275119781,989.1886076927185,2.4749349904595874e-05,1689.5397675037384,987.8843885138631,0.00021127487707417458,1662.8560874462128,990.8138403892517,5.945052544120699e-05,1662.3921813964844,990.4138152599335,0.0016746472101658583,1684.3249457776546,988.1840511113405,0.007110647391527891,1634.7647857666016,990.7754459381104,1.648296893108636e-05,1688.4235818386078,983.1439919471741,6.77871867083013e-05,1684.8933334350586,985.3274922370911,0.0005299561307765543,1686.8782472610474,986.830304145813,0.0006074028788134456,1674.128688454628,989.9589430093765,0.000778120185714215,1657.3421070575714,1009.1066765785217,0.00017275975551456213,1684.796429157257,987.7679675966501,0.0018234711606055498,1674.657308459282,1005.11374604702,0.0005836185300722718
2,1693.0090885162354,991.1020607948303,0.0021432177163660526,1695.65323138237,991.2187533378601,6.802834832342342e-05,1664.503784418106,999.4509756565094,0.0054681748151779175,1660.9801448583603,1007.4334073066711,0.00014572855434380472,1649.5583229064941,998.9550468921661,0.0006114824791438878,1669.3004730939865,994.6791468858719,0.0007792157121002674,1650.2780804634094,991.7911326885223,0.002717717317864299,1690.688452243805,987.9867857182398,8.836247434373945e-05,1695.520545244217,989.2414975166321,2.558026790211443e-05,1689.6009919643402,987.8943142443895,0.00021501397714018822,1662.8005158901215,990.7840123176575,6.636803300352767e-05,1662.27374625206,990.4433431625366,0.0019206766737625003,1684.2592521607876,988.2793985009193,0.00692034512758255,1634.8849391937256,991.0042333602905,1.7474289052188396e-05,1688.4851582050323,983.0783576965332,7.119515794329345e-05,1685.004222869873,985.3140714168549,0.0005656572757288814,1687.0054125785828,986.8438175916672,0.0006421256111934781,1664.0173554420471,1004.0485334806144,0.0008377386257052422,1657.4087409973145,1009.0012073516846,0.00020398713240865618,1684.8177919387817,987.83117569983,0.0019202653784304857,1674.6175179481506,1005.1330142021179,0.0006118745659478009
3,1692.8376460075378,991.1779100894928,0.0018807684537023306,1695.7282166481018,991.3188736438751,5.988900738884695e-05,1664.3539381027222,999.4953303337097,0.005006415769457817,1660.9252288937569,1007.3366572856903,0.00013604931882582605,1649.3009605407715,998.9479920864105,0.000541393063031137,1669.3402848243713,994.8358646631241,0.0007112903404049575,1649.7946200370789,993.1824131011963,0.002377602271735668,1690.6733646392822,987.9257639795542,7.783761975588277e-05,1695.4450969696045,989.2377148866653,2.224785930593498e-05,1689.6138076782227,987.8941957652569,0.00018668959091883153,1662.7159404754639,990.7425110340118,5.816350312670693e-05,1662.1993834972382,990.3842866420746,0.0016342991730198264,1684.1400947123766,988.3693081140518,0.0058701252564787865,1634.7980012893677,990.9159896373749,1.4718222701048944e-05,1688.4658045768738,982.9456119537354,6.170594861032441e-05,1685.1560053825378,985.2788133621216,0.00048670495743863285,1687.0719804763794,986.9176551103592,0.0005448900628834963,1664.0764446258545,1004.0264175198972,0.0007585352286696434,1657.3616831302643,1009.0212922096252,0.0001884090161183849,1684.7937812805176,987.7596556842327,0.001662049675360322,1674.4832726716995,1005.0854493379593,0.0005701420595869422
4,1692.6183159947395,991.2715399265289,0.001653187908232212,1695.6621906757355,991.4033715724945,5.476353544509038e-05,1664.2402892112732,999.4572706222534,0.004387757740914822,1660.7841343283653,1007.1768424510956,0.00012237945338711143,1649.062656402588,998.9038271903992,0.0004830552788916975,1669.2568496465683,994.9428714513779,0.0006540963659062982,1649.5197625160217,993.0719890594482,0.0021156431175768375,1690.6164296865463,987.9070209786296,7.05272686900571e-05,1695.2271757125854,989.1604905128479,1.966351192095317e-05,1689.5160627365112,987.8809621930122,0.00016688891628291458,1662.6735410690308,990.6459221839905,5.237803270574659e-05,1662.0607721805573,990.3308010101318,0.0014456316130235791,1684.0171772949398,988.4299176335335,0.005277449730783701,1634.7541990280151,990.8561096191406,1.291489570576232e-05,1688.4149930477142,982.8171820640564,5.5658991186646745e-05,1685.3130583763123,985.2568831443787,0.00043703289702534676,1687.165650844574,986.9872648715973,0.0004972421447746456,1674.2426372766495,989.9782098531723,0.0006905648042447865,1657.266009569168,1009.0333933830261,0.00016450043767690659,1684.8392777442932,987.7540917545557,0.001432402990758419,1674.36965405941,1004.992644071579,0.000519746623467654
5,1692.9133731722832,991.2862470149994,0.0018380519468337297,1695.6986532211304,991.4538695812225,5.663969932356849e-05,1664.2421333789825,999.364175081253,0.005219392944127321,1660.6837342977524,1007.3222699165344,0.00016428645176347345,1649.1109504699707,999.1286292076111,0.0005506630404852331,1669.2793949842453,995.1094852089882,0.0007692830404266715,1649.622368812561,993.0856719017029,0.0028619407676160336,1690.6381478309631,988.0360038839281,7.66752491472289e-05,1695.3557164669037,989.1705108880997,2.197414323745761e-05,1689.7825155258179,987.9404211193323,0.00017239442968275398,1657.3804388046265,1005.1739760637283,5.601372322416864e-05,1661.979632973671,990.2809414863586,0.0016179056838154793,1684.2575745880604,988.3500275015831,0.004951774142682552,1634.4857349395752,991.0144703388214,1.5724077456980012e-05,1688.4831647872925,982.9837002754211,5.864470585947856e-05,1676.6091658473015,1000.8926095962524,0.0004987738211639225,1687.4726185798645,986.7981915473938,0.0004949999274685979,1663.9396092891693,1003.8649282604456,0.0008736760355532169,1657.3594822883606,1008.9109120368958,0.00022141277440823615,1684.7057061195374,987.7350592911243,0.0015829019248485565,1674.6738704442978,1005.0818359851837,0.0006064348272047937
6,1692.7179269194603,991.3886578083038,0.0016602514078840613,1695.6528890132904,991.5360972881317,5.0487804401200265e-05,1664.1725640296936,999.426061630249,0.005087827332317829,1660.853704214096,1007.3343117237091,0.00016996523481793702,1649.123522758484,999.1374425888062,0.0005637427675537765,1669.2260555028915,995.0369802117348,0.0007655436056666076,1649.667576789856,993.0508189201355,0.0029786131344735622,1690.6204571723938,987.9883347302675,7.223994180094451e-05,1659.8969464674592,1002.0683047771454,2.1076633856864646e-05,1689.7903609275818,988.0147857936099,0.00015651753346901387,1657.3441441059113,1005.0983325242996,5.862681064172648e-05,1661.930634021759,990.3258528709412,0.0016423949273303151,1684.1426154077053,988.399192661047,0.004423421807587147,1634.4965810775757,991.076655626297,1.4533205103361979e-05,1688.5906999111176,982.9379634857178,5.495778168551624e-05,1676.5156762003899,1000.8858342170715,0.00046146439854055643,951.2388010025024,609.5142180919647,0.0005604815669357777,1663.9666440486908,1003.8010815531015,0.0009288007277064025,1657.4611916542053,1008.9387407302856,0.00023855717154219747,1684.5422163009644,987.8938294276595,0.0013711150968447328,1674.576248049736,1004.9575017690659,0.0005627576028928161
7,1692.4343445003033,991.5904812812805,0.0011756025487557054,1695.311155796051,991.7096853256226,3.7830362998647615e-05,1664.2240068912506,999.4555747509003,0.0031059286557137966,1660.9980362653732,1006.975058555603,0.00010078259947476909,1648.7372674942017,998.6169867515564,0.00042718142503872514,1669.5922857522964,994.5377804040909,0.0005525702727027237,1650.0800151824951,993.020222902298,0.0015556648140773177,1690.5951092243195,987.8395864069462,5.754662925028242e-05,1695.6632208824158,988.9689187407494,1.6048428733483888e-05,1689.7231900691986,987.6437337100506,0.000145477955811657,1657.5153987407684,1004.3970373570919,4.478119080886245e-05,1661.8496457338333,990.2031617164612,0.0012141914339736104,1684.0546938218176,988.4122719466686,0.004083364736288786,665.3411633968353,957.7137475013733,8.101666935544927e-06,1039.5566210746765,877.438383102417,5.353685264708474e-05,1685.3174886703491,984.9230017662048,0.00040361101855523884,1687.7040367126465,986.7125034332275,0.0004510435392148793,1664.5392966270447,1004.4190012514591,0.000583942630328238,1657.8140647411346,1008.9315972328186,0.00015621903003193438,1684.5709924697876,987.7513701319695,0.0012436670949682593,1674.5081362724304,1004.6637514233589,0.0004490223655011505
