scorer,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000,DeepCut_resnet50_Cheetah-merge3Sept26shuffle1_200000
bodyparts,r_eye,r_eye,r_eye,r_shoulder,r_shoulder,r_shoulder,r_front_knee,r_front_knee,r_front_knee,r_front_ankle,r_front_ankle,r_front_ankle,r_front_paw,r_front_paw,r_front_paw,spine,spine,spine,r_hip,r_hip,r_hip,r_back_knee,r_back_knee,r_back_knee,r_back_ankle,r_back_ankle,r_back_ankle,r_back_paw,r_back_paw,r_back_paw,tail1,tail1,tail1,tail2,tail2,tail2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,824.9407456,541.8893592,0.001009972,824.181608,545.7151785,0.001405452,1375.140337,1056.046326,0.004880317,975.0653763,864.9707594,0.003802715,1704.781574,716.7286019,0.001337234,6.654365301,991.7759371,0.001638681,826.9761481,543.600687,0.013723454,822.3045592,545.2319469,0.002921229,819.1699352,544.9672484,0.012776378,820.3896232,544.9483824,0.002855725,817.8294744,541.7757747,0.051925022,818.9714699,544.0646648,0.05732476
1,821.0994391,543.1200571,0.001104394,823.9163189,545.6775379,0.001483438,1377.372862,1057.139681,0.008299959,1386.083411,1063.014199,0.009873131,1705.492712,716.2953143,0.002351167,829.8358396,538.3434538,0.001216346,826.6068392,543.3328578,0.011261119,425.7852011,859.9712289,0.003011556,819.1165619,545.0076513,0.00708586,820.3303795,544.6062899,0.002054367,818.0403522,541.7281744,0.023722265,818.4575615,544.1378298,0.037501603
2,821.0851151,543.0897639,0.001121557,823.946506,545.6889963,0.001519141,1377.698644,1056.615454,0.005537583,1386.020176,1062.740722,0.008522186,1705.432559,716.379207,0.002415871,829.8502122,538.3577999,0.001254486,826.6081879,543.3442922,0.011714101,425.8785944,860.060905,0.00291276,819.0682325,545.0176888,0.007234328,820.2976789,544.620883,0.002103888,817.9793496,541.766943,0.025636755,818.4738073,544.1426897,0.038395852
3,821.0559942,543.1232708,0.001137457,823.9282503,545.6737919,0.001510816,1377.425028,1056.569232,0.006733898,1385.601278,1062.525607,0.010592205,1705.261068,716.4214825,0.001702057,1837.059619,795.5540455,0.001514507,826.6113236,543.3442235,0.011132502,425.9653294,859.8238525,0.002873217,819.0368385,544.9852948,0.007037012,820.2968187,544.5826554,0.002057219,818.0246844,541.7880486,0.024539992,818.4495888,544.1426635,0.037004016
4,821.0013913,543.1064799,0.001144916,823.9279842,545.6681948,0.001463267,1375.753755,1054.544219,0.008264521,1385.203091,1062.808949,0.013055213,1705.299509,716.6813986,0.001217375,1836.879547,794.8974735,0.002099879,826.6337088,543.3439195,0.010589527,425.939858,859.6179214,0.003041065,819.0304346,544.9871411,0.006656838,820.2807245,544.5920672,0.001960634,817.9787545,541.8156112,0.0242966,818.4286098,544.149045,0.034688178
5,821.1190015,542.8266609,0.001221708,823.8004317,545.4359336,0.001908925,1375.290493,1054.917767,0.008833183,1384.595623,1062.890265,0.010207523,1705.356238,716.7789064,0.001408952,1836.469706,791.8269384,0.006244209,826.6953728,543.3846114,0.012501596,821.8456516,545.4342508,0.002420545,818.5562983,544.557487,0.008595305,820.1101241,544.1497426,0.002361048,818.0908018,541.4503282,0.028779462,818.3350925,543.7221439,0.042388994
6,820.993279,542.8849802,0.001340004,823.8334842,545.4155769,0.002030605,1375.068544,1055.285056,0.008474607,1384.069953,1062.809576,0.006479362,1705.562264,716.7949651,0.00166676,1836.375466,792.0289545,0.008238303,826.7778144,543.320744,0.012845294,821.8328547,545.4596591,0.002525085,818.7152281,544.4570627,0.009578126,820.1473088,544.0514297,0.002645273,818.1622243,541.5398043,0.030018095,818.4514265,543.688921,0.048938256
7,820.9389135,542.8441372,0.001347181,823.8695307,545.3855186,0.002080794,1374.627011,1054.968071,0.014508856,1383.40051,1063.110588,0.006261233,815.497901,542.8110385,0.001449011,1838.055998,794.5347885,0.002700601,826.8614466,543.2839341,0.012939771,821.8443642,545.412612,0.002680556,818.7458954,544.4704881,0.009585448,820.0527143,544.0518861,0.002716142,818.0962467,541.6207098,0.031941004,818.3405857,543.6257167,0.051102407
