scorer,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000
bodyparts,r_eye,r_eye,r_eye,r_shoulder,r_shoulder,r_shoulder,r_front_knee,r_front_knee,r_front_knee,r_front_ankle,r_front_ankle,r_front_ankle,r_front_paw,r_front_paw,r_front_paw,spine,spine,spine,r_hip,r_hip,r_hip,r_back_knee,r_back_knee,r_back_knee,r_back_ankle,r_back_ankle,r_back_ankle,r_back_paw,r_back_paw,r_back_paw,tail1,tail1,tail1,tail2,tail2,tail2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,72.56925488,443.812393,5.02E-05,74.519894,446.1025198,4.12E-05,1211.24343,421.8721852,3.03E-05,1214.294604,426.4236042,0.000201085,1216.279977,426.2872046,0.000272192,74.89305365,444.6196484,2.81E-05,393.1094756,445.5196981,1.89E-05,73.36342549,438.6972451,1.04E-05,1219.889164,429.9066973,4.04E-05,1214.939705,424.8461339,7.15E-05,403.3403673,447.0701382,0.000366965,1392.603294,522.8759475,0.007026704
1,72.67369795,444.0769186,5.02E-05,74.33243346,446.0281193,4.12E-05,1211.249355,422.199059,1.93E-05,1214.254349,426.828681,0.000134316,1216.509578,426.3672519,0.00018599,74.71621871,444.4251218,2.39E-05,392.8328612,445.3288777,1.78E-05,73.52456379,438.524426,9.88E-06,727.8529997,470.9753799,3.11E-05,67.80075073,439.6360693,5.59E-05,403.784822,446.7863116,0.000378313,1392.749499,522.8295869,0.00659175
2,72.82094598,443.7581067,7.91E-05,74.18791223,445.7725495,6.98E-05,1211.236986,422.1747522,1.91E-05,1214.245363,426.8435143,0.000133439,1216.487983,426.370079,0.000185418,74.62882984,444.5081798,3.86E-05,392.7899823,445.1827888,1.58E-05,73.55705643,438.6174445,1.51E-05,74.87454879,446.4358153,4.19E-05,68.00506592,439.7530751,8.95E-05,403.8624039,446.5482869,0.000322089,1392.765589,522.8255576,0.006772003
3,72.65381646,443.9106891,6.87E-05,74.14380634,445.8439125,5.91E-05,1211.233054,422.0383725,2.92E-05,1214.598103,426.7102352,0.000203596,1216.589253,426.1336257,0.000284436,74.66783905,444.548252,3.43E-05,392.8548739,445.2512045,1.67E-05,73.67107916,438.5919576,1.29E-05,1220.148045,429.8783429,3.79E-05,67.92372513,439.5342417,7.52E-05,403.8298736,446.5652926,0.000347323,1392.609736,523.0597099,0.007458027
4,72.62314153,444.1451981,4.99E-05,74.26201737,446.038543,4.29E-05,1211.096203,421.9082279,3.80E-05,1214.806889,426.714013,0.000264057,1216.495848,426.1242001,0.00036445,74.62296093,444.633674,2.60E-05,392.8686411,445.2982841,1.51E-05,73.71842694,438.5410361,9.10E-06,1220.116644,429.7561477,5.04E-05,1215.040885,424.2927821,9.28E-05,403.8501725,446.4951508,0.00032308,1392.444331,523.3579634,0.005882379
5,72.74052954,443.9142781,8.79E-05,74.11764765,445.6497777,7.87E-05,1211.036184,422.2759538,6.23E-05,1214.895803,426.7010291,0.000400159,1216.346091,426.0368732,0.000564191,74.50084305,444.6100245,4.39E-05,68.05637503,443.5258375,1.66E-05,73.5932405,438.7350926,1.79E-05,1220.008719,429.7333772,7.17E-05,1214.864908,424.466233,0.000141556,74.37983668,435.1911545,0.000236689,1392.146245,523.3911814,0.004290334
6,72.45860028,444.2982278,6.84E-05,74.22486794,445.7817142,5.70E-05,1210.927404,422.2651854,5.87E-05,1214.805873,426.6939397,0.000387926,1216.322357,426.0835387,0.000540186,74.5330658,444.5568672,3.39E-05,68.07304382,443.4396957,1.31E-05,73.58056712,438.5904632,1.43E-05,1219.802547,429.7844012,6.70E-05,1214.822828,424.4573805,0.000131159,74.42760563,435.1953878,0.000195269,1392.174879,523.3700439,0.004302165
7,72.2840991,444.6185643,8.60E-05,73.72618961,445.9133012,6.08E-05,1211.034932,422.2508268,5.78E-05,1214.891888,426.7316655,0.000387227,1216.418132,425.98685,0.000544735,74.47012973,444.7566895,3.20E-05,364.3095701,429.7317127,1.91E-05,73.76260877,438.6961775,1.66E-05,1219.812734,429.8357408,6.42E-05,1214.723067,424.469285,0.000130549,74.36063039,435.557209,0.000220196,1392.136092,523.4498347,0.003798506
