scorer,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000
bodyparts,r_eye,r_eye,r_eye,r_shoulder,r_shoulder,r_shoulder,r_front_knee,r_front_knee,r_front_knee,r_front_ankle,r_front_ankle,r_front_ankle,r_front_paw,r_front_paw,r_front_paw,spine,spine,spine,r_hip,r_hip,r_hip,r_back_knee,r_back_knee,r_back_knee,r_back_ankle,r_back_ankle,r_back_ankle,r_back_paw,r_back_paw,r_back_paw,tail1,tail1,tail1,tail2,tail2,tail2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,815.9152935,550.3501611,0.000145505,826.5928078,554.0642352,0.000265611,828.4604007,551.3156209,0.00012929,817.7695417,547.2725248,0.000233278,814.6161675,546.8242455,0.001002774,1360.629329,572.4674245,0.000151196,818.9557915,549.8229194,0.000287611,828.3255507,550.352036,0.000218912,820.2589018,545.1309376,0.000181765,816.8886509,549.640729,0.000367722,816.4900002,544.8643436,0.001606719,812.8750722,545.97756,0.003974612
1,815.8515859,550.5703073,0.000132223,-0.415198803,634.1082656,0.000229865,1360.974503,572.9071574,9.32E-05,817.2260346,547.3298712,0.000186928,814.7240722,546.8070736,0.000683405,1360.70854,572.3487581,0.000165066,818.5357985,549.8858843,0.000265947,827.9019961,550.6598854,0.000194735,819.9809932,545.1890612,0.000116553,816.6882477,549.6229758,0.000247769,816.0639677,545.2977164,0.000804853,813.0239816,546.3012598,0.001304126
2,815.801291,550.7141175,0.000155526,-0.464640141,634.1447777,0.000229771,1360.986875,572.914754,9.12E-05,817.2656655,547.468976,0.000209028,814.6437855,547.005722,0.000796517,1360.725557,572.349772,0.000163291,818.4483256,550.0007496,0.000305835,827.8930615,550.7118731,0.000193578,819.9526508,545.224525,0.000124629,816.669148,549.6640133,0.000278491,816.0826125,545.3857784,0.000895218,812.9702157,546.4098465,0.001587096
3,815.8323841,550.6655388,0.000151666,-0.382137775,634.234345,0.00021692,1360.979485,572.8631793,8.95E-05,817.2307014,547.4418287,0.00020543,814.694242,546.9715137,0.000758385,1360.733525,572.3707385,0.000163669,818.4768834,549.9611235,0.000291961,827.9552912,550.723917,0.000195896,819.9838038,545.1453118,0.000128366,816.7218757,549.6405269,0.000278944,816.0659904,545.3595414,0.000895242,813.0086081,546.4141177,0.001518839
4,815.8686986,550.686008,0.000141245,-0.315215588,634.3239757,0.000205697,1360.921291,572.8266597,8.00E-05,817.1340933,547.428133,0.000187011,814.721705,546.9545603,0.000681508,1360.749355,572.4015664,0.000143655,818.4507284,549.9649081,0.000264762,827.9938294,550.7665882,0.000193004,819.981251,545.0781035,0.000118543,816.7460027,549.6553452,0.000249236,816.05194,545.3457301,0.000768978,813.0405407,546.4467528,0.001253382
5,1084.735216,559.2745392,0.000142854,-0.512609482,634.0607049,0.000279248,1360.927836,572.9688198,0.000121172,817.2231297,547.2147141,0.000200112,814.655436,546.7073183,0.000747184,1710.14489,923.3510072,0.00083692,818.7294526,549.964951,0.000275325,828.3573402,550.8948298,0.000180346,-3.459012508,638.744076,0.000173932,816.7415814,549.3999209,0.000283308,816.1600075,545.1886435,0.000817622,813.2560773,546.1474814,0.001832631
6,815.783463,550.6767383,0.000144185,-0.512802124,634.0587523,0.000279435,1360.924076,572.8873581,0.000125731,817.2761874,547.2770824,0.000196244,814.6425791,546.7734146,0.000787259,1709.799807,923.5732792,0.000483169,818.6580715,549.9899006,0.000269613,828.2480132,550.8976655,0.000181739,-3.460796833,638.7397928,0.000173521,816.7387762,549.3455051,0.000282752,816.2490096,545.1876845,0.000826652,813.321723,546.147189,0.001867707
7,1366.094387,571.298134,0.000142676,-0.483101845,634.1571805,0.000278002,1360.969653,572.8693625,0.000117274,817.2202716,547.2242384,0.000199536,814.6653719,546.7040243,0.000775831,1709.455286,923.7736013,0.000513604,818.6572247,550.0038075,0.00025816,828.1609848,550.9090958,0.000184711,-3.477073669,638.7402606,0.000169853,816.7082229,549.2971882,0.000296446,816.2126551,545.158782,0.000874721,813.3231996,546.1418475,0.001887858
