scorer,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000,DeepCut_resnet50_cheetahsept18shuffle1_540000
bodyparts,r_eye,r_eye,r_eye,r_shoulder,r_shoulder,r_shoulder,r_front_knee,r_front_knee,r_front_knee,r_front_ankle,r_front_ankle,r_front_ankle,r_front_paw,r_front_paw,r_front_paw,spine,spine,spine,r_hip,r_hip,r_hip,r_back_knee,r_back_knee,r_back_knee,r_back_ankle,r_back_ankle,r_back_ankle,r_back_paw,r_back_paw,r_back_paw,tail1,tail1,tail1,tail2,tail2,tail2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,926.9160652,605.0031811,0.000130949,923.6600976,604.4047698,0.000125974,911.3715041,601.0533655,9.20E-05,923.1658021,603.2735781,0.003252037,937.7574246,605.8850293,0.001439076,923.9176408,601.8830345,0.000881478,925.2532094,599.0914369,0.000345411,913.5518804,604.7752007,5.08E-05,910.7631156,604.0114768,0.000192658,922.2647876,607.5946982,0.000174767,917.647581,604.5243742,0.000147484,909.5087668,606.0136485,0.000426726
1,927.1211579,605.0478042,0.000151313,923.8881506,604.2720705,0.000146564,924.0088961,603.1904503,9.16E-05,923.5207549,603.1436982,0.003474656,938.165032,605.8855035,0.002094996,923.8873767,601.7822506,0.000959347,925.2039315,599.1535988,0.000387053,913.719316,604.7217731,4.13E-05,910.611789,604.0864448,0.00015257,922.7905576,607.6457098,0.00019228,924.1985463,606.6894584,0.000135656,909.2920814,605.921013,0.000371674
2,927.1888421,605.0032563,0.0001704,924.0057908,604.1747849,0.00016671,924.0854665,603.1577536,0.000103836,923.7317115,603.093329,0.004120192,938.3243012,605.8533562,0.002508516,924.002429,601.755125,0.001024707,925.2006029,599.152014,0.00045439,913.8559499,604.7480605,3.67E-05,910.7520549,604.066525,0.000135251,923.0840458,607.6535532,0.000235717,925.6663396,614.6000948,0.000152539,909.4319608,605.8839829,0.000345375
3,927.2067959,605.0805844,0.000173598,924.0154456,604.2259478,0.000165301,924.1079007,603.1708645,0.000107363,923.7670647,603.1291788,0.00402346,938.2958608,605.8698186,0.002332078,923.9821688,601.7871895,0.001019737,925.187506,599.1879017,0.000440209,928.0914602,604.74629,3.59E-05,910.8151183,604.0516563,0.000129609,923.1227372,607.6892431,0.000230521,925.6702101,614.608583,0.000162719,909.4744519,605.9533322,0.000325371
4,927.2915359,605.049768,0.000174121,924.1132161,604.1879751,0.00016291,924.1450274,603.1270961,0.000113875,923.9528492,603.1362898,0.004048529,938.3328516,605.8989905,0.0023133,924.0000226,601.7693565,0.000990076,925.2017922,599.1400239,0.00043575,928.135767,604.7587245,3.62E-05,910.9335971,604.006745,0.000117691,923.2766987,607.723695,0.0002312,925.716481,614.5481691,0.000174018,909.5885481,605.925692,0.00031731
5,927.3505061,604.9784809,0.000149412,924.3301637,604.1057082,0.000137014,924.183496,603.0441384,0.000107092,924.1580659,603.1824512,0.003885185,938.6330805,606.1630177,0.001998374,924.0751968,601.7196462,0.00086439,925.3304454,599.0869074,0.000366337,928.1294971,604.8331379,3.45E-05,911.2038825,603.8041659,0.000109345,923.2389662,607.7088089,0.000232138,925.8311183,614.4053364,0.000192496,909.9319024,605.9163059,0.000272739
6,927.4219625,604.8879085,0.000154193,924.3369127,604.0174004,0.000147727,924.1569526,603.106372,0.000110952,924.1734521,603.1542434,0.004318041,938.6372449,606.1959457,0.002148314,924.0025452,601.6450551,0.000934471,925.3528174,598.9641531,0.00042436,928.065104,604.8859046,3.63E-05,911.2363799,603.7462424,0.000109725,923.2891157,607.7926195,0.000262826,925.7681791,614.3541865,0.000194608,910.0467825,605.8540624,0.000267145
7,927.2141767,604.9992147,0.000106282,924.1668705,604.3659415,0.000109721,924.2895237,602.6145716,6.68E-05,923.853322,603.3684887,0.004843633,942.9527316,605.8828653,0.001539866,924.2181392,601.9218054,0.000657029,925.4423468,598.939959,0.000305902,928.1617541,604.583864,2.63E-05,911.0294662,603.7196802,0.000118784,923.2094702,607.6646788,0.000148953,924.2111782,606.2270732,0.000134089,909.710676,606.069452,0.000257319
