scorer,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000,DeepCut_resnet50_Cheetah-merge2Sept23shuffle1_200000
bodyparts,r_eye,r_eye,r_eye,r_shoulder,r_shoulder,r_shoulder,r_front_knee,r_front_knee,r_front_knee,r_front_ankle,r_front_ankle,r_front_ankle,r_front_paw,r_front_paw,r_front_paw,spine,spine,spine,r_hip,r_hip,r_hip,r_back_knee,r_back_knee,r_back_knee,r_back_ankle,r_back_ankle,r_back_ankle,r_back_paw,r_back_paw,r_back_paw,tail1,tail1,tail1,tail2,tail2,tail2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,924.6626421,601.8402171,0.025281446,925.1013601,604.6979468,0.033189286,927.4231071,603.6684859,0.020021323,925.0865675,602.8873198,0.021635486,939.5220723,606.3447478,0.020544175,922.704559,602.3566782,0.047849368,923.2964118,603.4902658,0.015369534,925.8591928,603.1284794,0.011499505,919.5704215,601.890744,0.011816405,923.6689815,603.9630694,0.012087283,912.2658367,603.5163041,0.022187663,922.0607814,601.1007793,0.010523881
1,924.8821452,601.803664,0.021407891,925.2043053,604.6526602,0.029679287,927.5102406,603.7014073,0.01774627,925.3695546,602.8055589,0.017525405,939.7568702,606.4457221,0.01788868,922.7820512,602.3085866,0.045995545,923.4398718,603.445803,0.013621016,925.8898042,603.097461,0.010616619,919.5819106,602.0932043,0.008789971,923.8238773,604.0051049,0.009873789,912.5332332,603.4829706,0.016491029,922.1787325,601.1484346,0.008334387
2,924.9000896,601.8927231,0.022639336,925.2194951,604.6857849,0.030346202,927.647289,603.8011537,0.018604627,925.5966635,602.8661736,0.017720323,939.7252511,606.4767096,0.016883351,922.8988006,602.3988017,0.046588495,923.6498951,603.5395128,0.013866341,926.1141403,603.1511611,0.011011129,919.6682353,602.0835632,0.009177793,923.7575221,604.1139226,0.010163933,912.9434028,603.3965778,0.016192235,922.0237854,601.2741163,0.00835002
3,924.870981,601.8579962,0.022970863,925.2081914,604.6851506,0.030452237,927.6790071,603.8354284,0.018906642,925.6178348,602.9048954,0.018139044,939.6761895,606.5081615,0.016891729,922.9155177,602.4315513,0.047250595,923.6409948,603.5419307,0.014137785,926.0894008,603.1511531,0.011297545,919.6377907,602.0746785,0.009544106,923.7263396,604.1585,0.010398678,912.9757624,603.3838523,0.016592875,922.0068119,601.2717564,0.008537547
4,924.9260041,601.8020897,0.023260539,925.2765756,604.6654398,0.031296063,927.7762799,603.8644152,0.019671539,925.7508992,602.9036551,0.018602258,939.6468615,606.5193105,0.017694479,922.9243096,602.4400861,0.047806006,923.6907666,603.516225,0.014497556,926.1896479,603.1213986,0.011657086,919.7175572,602.0887805,0.009842943,923.7765126,604.167289,0.010500876,913.0402741,603.3176132,0.016967772,922.0683467,601.2664242,0.00845678
5,925.0857396,601.7484858,0.022991184,925.5947762,604.6028317,0.03238935,928.10956,603.8707372,0.020798212,926.0964911,602.8819855,0.020433487,939.9478017,606.5798311,0.024777308,923.0702404,602.4179689,0.048842505,923.9278821,603.4225548,0.015141797,926.534575,603.0545061,0.01191879,924.8827288,601.6357,0.011391286,923.9942984,604.1255245,0.010607952,917.5974637,603.8639962,0.016948765,922.2434405,601.2561653,0.008552021
6,925.1335423,601.7002554,0.023768194,925.5410908,604.6154796,0.033363018,928.1250415,603.826049,0.021614291,926.0762291,602.8494205,0.021563221,939.9286821,606.6227829,0.026987491,922.9084194,602.4205159,0.051638249,923.8025181,603.4344953,0.015269228,926.4775493,603.0009257,0.011990426,924.9233379,601.6209118,0.011561697,924.017351,604.046524,0.011063653,913.2214146,603.1588834,0.017322071,922.3375729,601.1879711,0.008748022
7,924.5787433,601.6457076,0.020389678,925.0769762,604.6049915,0.027412584,927.7546923,603.6364053,0.016788945,925.7974644,602.7401786,0.017738758,940.1294422,606.1694705,0.017833123,922.9620032,602.5200537,0.047669936,923.5247945,603.3707944,0.012430831,926.0626161,603.0246335,0.010585801,919.8008041,601.845047,0.00950894,923.7775591,603.9579982,0.00944283,912.6586747,603.0087627,0.018326836,922.3329736,597.9717897,0.00853208
