-2.6201,-0.2234,4.4474
0.0806,-0.4845,-4.3952
0.0776,-0.4908,-4.4317
0.0700,-0.4919,-4.4509
0.0697,-0.4915,-4.4519
0.0685,-0.4908,-4.4565
-0.0027,-0.5025,-4.5703
0.0639,-0.4873,-4.4577
0.0726,-0.4845,-4.4458
0.0731,-0.4850,-4.4407
-0.0035,-0.5005,-4.5782
-1.1122,-0.3680,0.6502
-1.1761,-0.3793,0.5945
-1.1774,-0.3779,0.5937
-1.1789,-0.3783,0.5925
-1.1820,-0.3792,0.5914
-1.1835,-0.3794,0.5913
-1.1841,-0.3791,0.5907
-1.1832,-0.3793,0.5902
-1.1841,-0.3784,0.5908
-1.1844,-0.3783,0.5907
2.8964,0.3164,3.2875
2.8967,0.3166,3.2879
2.8974,0.3177,3.2883
2.9012,0.3175,3.2900
2.8991,0.3166,3.2884
-1.1842,-0.3806,0.5828
-1.1852,-0.3804,0.5829
-1.1839,-0.3812,0.5827
-1.1841,-0.3798,0.5875
2.9107,0.2527,3.2827
-1.1848,-0.3791,0.5874
2.9057,0.3007,3.2896
2.9043,0.2994,3.2885
2.9041,0.3007,3.2887
2.9044,0.2996,3.2887
2.9065,0.2955,3.2890
2.9095,0.2791,3.2875
3.8945,0.3844,2.8797
3.8961,0.4203,2.8718
3.8971,0.4162,2.8702
2.9086,0.2485,3.2810
2.9083,0.2460,3.2802
2.9085,0.2456,3.2802
2.8856,0.2412,3.2642
2.8782,0.2491,3.2605
2.8650,0.2676,3.2554
2.8647,0.2636,3.2535
2.8660,0.2570,3.2527
2.8528,0.2626,3.2449
2.8465,0.2670,3.2416
2.8445,0.2692,3.2406
2.8438,0.2665,3.2395
2.8153,0.2876,3.2252
2.8243,0.2750,3.2284
3.9838,0.4571,2.7092
3.9948,0.4588,2.6891
3.9936,0.4486,2.6888
4.0008,0.4464,2.6755
4.0048,0.4461,2.6643
4.0074,0.4481,2.6515
4.0078,0.4504,2.6436
4.0080,0.4489,2.6382
4.0083,0.4526,2.6273
4.0154,0.4519,2.6066
4.0139,0.4493,2.6017
4.0156,0.4397,2.5904
4.0152,0.4343,2.5821
4.0200,0.4378,2.5627
4.0210,0.4200,2.5522
4.0195,0.4214,2.5417
4.0215,0.4195,2.5282
4.0259,0.4239,2.5082
4.0210,0.4295,2.5045
4.0208,0.4287,2.4934
4.0193,0.4247,2.4869
4.0219,0.4274,2.4663
4.0199,0.4270,2.4576
4.0139,0.4246,2.4562
4.0055,0.4208,2.4554
4.0026,0.4094,2.4493
3.9973,0.4075,2.4431
3.9950,0.4196,2.4254
3.9907,0.4086,2.4155
3.9861,0.4006,2.4115
3.9797,0.4070,2.4018
3.9779,0.4335,2.3830
3.9773,0.4392,2.3645
3.9788,0.4380,2.3486
3.9747,0.4521,2.3352
3.9692,0.4529,2.3289
3.9651,0.4496,2.3180
3.9632,0.4502,2.2964
3.9575,0.4564,2.2877
3.9502,0.4570,2.2738
3.9410,0.4582,2.2612
3.9358,0.4688,2.2444
3.9297,0.4661,2.2269
3.9235,0.4627,2.2057
3.9152,0.4730,2.1968
3.9103,0.4743,2.1712
3.9028,0.4644,2.1573
3.8974,0.4761,2.1349
3.8911,0.4750,2.1125
3.8765,0.4624,2.1064
3.8670,0.4607,2.0867
3.8541,0.4523,2.0750
3.8412,0.4350,2.0637
3.8297,0.4278,2.0521
3.8146,0.4345,2.0314
3.8025,0.4354,2.0055
3.7960,0.4385,1.9813
3.7731,0.4338,1.9752
3.7547,0.4334,1.9596
3.7410,0.4338,1.9373
3.7193,0.4317,1.9234
3.6965,0.4300,1.9095
3.6652,0.4307,1.9029
3.6385,0.4344,1.8970
3.6171,0.4444,1.8739
3.5885,0.4445,1.8599
3.5608,0.4413,1.8636
3.5363,0.4375,1.8414
3.5052,0.4291,1.8285
