0.1478
0.1530
0.1421
0.1484
0.1616
0.1617
0.1726
0.1852
0.2017
0.2010
0.1951
0.2020
0.2098
0.2152
0.2125
0.2197
0.2284
0.2312
0.2230
0.2088
0.2121
0.2164
0.2192
0.2236
0.2233
0.2347
0.2491
0.2555
0.2546
0.2703
0.2725
0.2770
0.2907
0.2917
0.2995
0.2917
0.3157
0.3148
0.3189
0.3233
0.3193
0.3497
0.3357
0.3515
0.3812
0.4121
0.4233
0.4504
0.4485
0.4435
0.4533
0.4331
0.4437
0.4196
0.4440
0.4451
0.4581
0.4678
0.4493
0.4450
0.4482
0.4494
0.4933
0.4699
0.4673
0.4758
0.4626
0.4687
0.4792
0.5034
0.4811
0.4809
0.4907
0.4783
0.5006
0.4704
0.4615
0.4710
0.4494
0.5048
0.4907
0.4937
0.5223
0.5324
0.5034
0.5097
0.4961
0.4894
0.5366
0.5041
0.4801
0.4994
0.4609
0.5125
0.4121
0.3981
0.4455
0.4465
0.4042
0.3588
