scorer,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000,DeepCut_resnet50_CheetahSep13shuffle1_100000
bodyparts,r_eye,r_eye,r_eye,l_eye,l_eye,l_eye,r_shoulder,r_shoulder,r_shoulder,r_front_knee,r_front_knee,r_front_knee,r_front_ankle,r_front_ankle,r_front_ankle,r_front_paw,r_front_paw,r_front_paw,spine,spine,spine,r_hip,r_hip,r_hip,r_back_knee,r_back_knee,r_back_knee,r_back_ankle,r_back_ankle,r_back_ankle,r_back_paw,r_back_paw,r_back_paw,tail1,tail1,tail1,tail2,tail2,tail2,l_shoulder,l_shoulder,l_shoulder,l_front_knee,l_front_knee,l_front_knee,l_front_ankle,l_front_ankle,l_front_ankle,l_front_paw,l_front_paw,l_front_paw,l_hip,l_hip,l_hip,l_back_knee,l_back_knee,l_back_knee,l_back_ankle,l_back_ankle,l_back_ankle,l_back_paw,l_back_paw,l_back_paw
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1710.1570825576782,552.7371156215668,0.06644575297832489,1713.0617175102234,554.0693325996399,0.046484243124723434,1706.7889114618301,558.8198263645172,0.012876664288341999,1708.5986141562462,555.1847609877586,0.016573652625083923,1706.529151916504,635.5503152906895,0.036216095089912415,1708.9626537561417,645.129373550415,0.03902712091803551,1709.6298834085464,556.7156971096992,0.004138132091611624,1713.8383221626282,557.0798918008804,0.011713013052940369,1634.3665285110474,564.981502532959,0.005439257249236107,1632.797917842865,567.1838698387146,0.04725801199674606,1628.5813705921173,578.3547006845474,0.06219654157757759,1639.9964594841003,560.8286340236664,0.03393355384469032,1707.0264315009117,554.2099168300629,0.06972901523113251,1716.1118268966675,557.5033243894577,0.011605032719671726,1642.934643983841,567.1451959609985,0.024275869131088257,1705.017424106598,637.574697971344,0.047796525061130524,1705.5249667167664,643.2860231995583,0.21576529741287231,1707.267911374569,555.7667214125395,0.007269580848515034,1706.378822684288,558.0179126262665,0.019847853109240532,1630.4711418151855,566.3912258148193,0.019964657723903656,1729.0636239051819,644.2354648262262,0.2072484940290451
1,1710.1647765636444,552.3902678489685,0.06251581013202667,1713.036832332611,553.7499980926514,0.045095205307006836,1707.1224440932274,558.6561937332153,0.013464182615280151,1708.7579905986786,555.1313556432724,0.01787511445581913,1706.7701663970947,635.6882720887661,0.03141438588500023,1708.8684673309326,645.2758966684341,0.03556961938738823,1709.7792837619781,556.5151818990707,0.004708993714302778,1713.794391155243,556.9769827127457,0.012059357948601246,1638.2549386024475,564.4948740005493,0.009551993571221828,1631.9043500423431,567.8593645095825,0.06529158353805542,1624.8348333835602,579.9077655524015,0.0762212723493576,1640.005494594574,561.6718368530273,0.04193824157118797,1706.8457585573196,553.8724989891052,0.0667278841137886,1716.149112701416,557.3840923309326,0.012325136922299862,1641.8278703689575,567.1767210960388,0.02429606392979622,1625.7696471214294,567.873682975769,0.046990737318992615,1705.2465693950653,643.3920630216599,0.21930313110351562,1707.3887228369713,555.8049348443747,0.00717000849545002,1706.6001940965652,558.001341342926,0.020897164940834045,1629.722403883934,566.3198437690735,0.03523191064596176,1628.701461493969,576.5005269050598,0.24425460398197174
2,1710.1130402088165,552.444504737854,0.0680522471666336,1713.07395029068,553.7285912036896,0.04777947813272476,1706.9162592887878,558.6750447750092,0.013238067738711834,1708.5654209256172,555.1028355956078,0.017251424491405487,1706.913824558258,635.7170129716396,0.02781037427484989,1708.7532193660736,645.2800823450089,0.032879091799259186,1709.8763791322708,556.5604514479637,0.004499851260334253,1713.8436160087585,556.9674437046051,0.012181175872683525,1638.0070540904999,565.3401207923889,0.008367888629436493,1630.31512093544,569.463255405426,0.07691026479005814,1625.3109109401703,579.9237024188042,0.08075680583715439,1638.8172709941864,561.926126241684,0.05614997074007988,1706.4238640069962,553.7676603794098,0.06487669050693512,1716.3389406204224,557.4747334718704,0.012649199925363064,1641.4544823169708,566.831353187561,0.03132512420415878,1625.5095374584198,568.4159717559814,0.06673940271139145,1705.0430300235748,643.4887117743492,0.22343981266021729,1707.1949846744537,555.9193229153752,0.007116046734154224,1706.5741614103317,557.948628783226,0.020259086042642593,1629.2219234704971,566.1683759689331,0.030462807044386864,1628.6330366134644,576.6647675037384,0.20454610884189606
3,1710.0407910346985,552.2838799953461,0.06038128212094307,1712.973457813263,553.53999376297,0.04296233505010605,1707.123007953167,558.565922498703,0.011820386163890362,1708.707715690136,555.0528128147125,0.01692293956875801,1707.160385608673,635.5779368579388,0.02730538323521614,1708.8669331669807,645.1671630144119,0.03055455908179283,1710.1663084030151,556.3741987943649,0.004289004486054182,1713.8443026542664,556.9105086922646,0.011650227010250092,1638.0096106529236,566.0170125961304,0.0081032644957304,1629.803174495697,569.7845211029053,0.06511249393224716,1624.6386501789093,582.6185891628265,0.11873988062143326,1638.5492360591888,561.9542195796967,0.04999944567680359,1635.416926562786,543.7256009578705,0.06863262504339218,1716.44571018219,557.545031785965,0.012442643754184246,1639.8343839645386,567.1534371376038,0.02480364963412285,1625.8362984657288,568.6212775707245,0.04677802324295044,1705.1801600456238,643.197385430336,0.2017853558063507,1624.4201829433441,546.4928803443909,0.009540311992168427,1706.6307818889618,558.0186994075775,0.019110936671495438,1628.390698313713,566.0077848434448,0.033425770699977875,1627.257209122181,579.1477411985397,0.27056440711021423
4,1709.9084212779999,552.157303571701,0.053638163954019547,1712.760600566864,553.38001704216,0.03857981413602829,1707.2389318943024,558.4115278720856,0.0101326834410429,1627.0679659247398,569.350347995758,0.020267147570848465,1707.3291864395142,635.6820282042027,0.02599172107875347,1708.8374835848808,645.0464791059494,0.0301869697868824,1710.3656282424927,556.2423399239779,0.003942376002669334,1633.987428188324,553.6512360572815,0.017761513590812683,1636.7480659484863,566.6162548065186,0.021816657856106758,1629.2124532461166,571.1194659471512,0.09697134792804718,1625.35134100914,583.0430958271027,0.13987621665000916,1638.3069825172424,562.7418251037598,0.09351784735918045,1629.7210627794266,542.5733139514923,0.09059297293424606,1634.1686458587646,554.9636337757111,0.01610286720097065,1635.274315237999,568.5669798851013,0.036949098110198975,1624.0169007778168,569.6358690261841,0.0680517926812172,1705.348117351532,643.0066707730293,0.18733538687229156,1623.574544429779,546.4111139774323,0.013209663331508636,1627.7814605683088,567.709858417511,0.02183295413851738,1628.765120446682,568.6253252029419,0.053326163440942764,1627.6238414943218,579.7862632274628,0.2283574789762497
5,1710.0765252113342,552.3440070152283,0.056364454329013824,1631.4266910552979,554.8615809679031,0.050566017627716064,1707.2211930155754,558.5516383647919,0.009880256839096546,1626.5642226934433,569.828647851944,0.024250511080026627,1707.4572734832764,635.8819719329476,0.02509518899023533,1709.1890406608582,645.1367924213409,0.03414115309715271,1646.1416461467743,557.5839929580688,0.006476909387856722,1633.2285432815552,554.2254557609558,0.02769552916288376,1630.4726386070251,568.6795179843903,0.02116735652089119,1628.4945486187935,572.7065359354019,0.07827664166688919,1624.12362074852,583.5666222572327,0.14165964722633362,1636.5537025928497,563.5423218607903,0.05527697503566742,1627.2682116031647,543.9144914150238,0.08514624089002609,1633.2120957374573,555.7388962209225,0.02305324375629425,1634.980333685875,568.1000924110413,0.0439353808760643,1620.619827747345,570.39499771595,0.056076906621456146,1705.6234641075134,643.231349170208,0.2077726572751999,1622.71018409729,547.1960550546646,0.015787895768880844,1627.8029934763908,567.4450316429138,0.03727066516876221,1630.1798770427704,569.2577097415924,0.05696849897503853,1627.6430346667767,581.1356902122498,0.2334931641817093
6,1638.1234421730042,555.2982099056244,0.05932828038930893,1630.3873918056488,555.339857339859,0.07661554962396622,1626.9420416355133,568.4571285247803,0.013429145328700542,1627.3582916855812,569.6002292633057,0.06730908900499344,1707.077283859253,635.9984957453562,0.02403189055621624,1708.9543909430504,645.2814952135086,0.03351321071386337,1646.5716109275818,558.8774259090424,0.00782604981213808,1632.280918598175,554.3772004842758,0.03931592032313347,1629.3210026025772,567.6051158905029,0.08113471418619156,1627.4977517724037,573.0120819807053,0.17966026067733765,1623.8669743537903,580.8759505152702,0.15284310281276703,1635.452042400837,565.2441475391388,0.10039012879133224,1639.028720855713,558.368426322937,0.14108581840991974,1632.125343322754,556.22634793818,0.03205025941133499,1630.7616324424744,571.0985528230667,0.06426846981048584,1622.3223249912262,565.516169667244,0.08790520578622818,1705.6199588775635,643.5203101634979,0.22467608749866486,1624.2538821697235,553.9024815559387,0.012700164690613747,1628.6819428801537,567.9907698631287,0.11467178165912628,1630.6283876895905,571.1218619346619,0.13332299888134003,1627.1888739466667,579.5563927292824,0.1938878446817398
7,1626.8492835760117,553.1840131282806,0.09987372159957886,1630.7504601478577,555.4781422615051,0.11646959185600281,1624.8440084457397,555.7690868526697,0.01639428734779358,1627.1497043967247,569.125682592392,0.0878298208117485,1630.6174862384796,560.5990433692932,0.026660239323973656,1709.1599416732788,645.2097227573395,0.030752871185541153,1646.2018172740936,558.0743379592896,0.013098283670842648,1631.491878271103,554.3004288673401,0.06667455285787582,1629.7086980342865,567.8335294723511,0.09325309097766876,1627.5080354213715,573.3927686214447,0.20528149604797363,1625.4536998271942,581.821767449379,0.240944504737854,1634.6196848154068,564.3699936270714,0.06885284185409546,1706.4818764925003,553.5434412956238,0.07116641104221344,1631.2197120189667,556.3179212510586,0.04934678226709366,1631.6523609161377,570.689694404602,0.07142502069473267,1621.9774173498154,564.1843754947186,0.11952152848243713,1705.665275335312,643.3654677867889,0.22275908291339874,1624.0194864273071,553.7277271747589,0.02554900012910366,1629.150286912918,567.5597624778748,0.08704649657011032,1630.2835896015167,570.2754385471344,0.11767411231994629,1628.8517932891846,579.769438996911,0.28093740344047546
